,zpid,price_str,price,zestimate,rent_zestimate,tax_assesed_value,beds,baths,sqft,lot_sqft,lot_acres,lat,lng,zip_code,city,state,address,status_type,status_text,home_type,is_preforeclosure,is_zillow_owned,days_on_zillow,link,miles_from_work,miles_from_work_class,price_per_square_foot,price_per_lot_size,lot_size_per_square_foot,beds_per_square_foot,baths_per_square_foot,beds_and_baths_per_square_foot,lot_sqft_vs_house_sqft,zestimate_vs_price
574,13825524,"$625,000",625000.0,636718.0,2835.0,474070.0,4.0,4.0,2779.0,7432.0,0.17061524334251607,39.584793,-105.087975,80128,Littleton,CO,8117 W Frost Pl Littleton CO 80128,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/8117-W-Frost-Pl-Littleton-CO-80128/13825524_zpid/,23.766682339571158,Worst,224.90104354084204,84.09580193756727,4653.0,694.75,694.75,347.375,2.6743432889528607,11718.0
575,13752377,"$565,000",565000.0,581783.0,2299.0,389983.0,0.0,1.0,943.0,52272.0,1.2,39.718044,-105.25437,80401,Golden,CO,22588 Westview Ave Golden CO 80401,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/22588-Westview-Ave-Golden-CO-80401/13752377_zpid/,13.770904569822688,Subpar,,,,,,,,16783.0
576,13779156,"$809,000",809000.0,822711.0,3030.0,451459.0,4.0,3.0,2903.0,8072.0,0.18530762167125803,39.689667,-105.14606,80228,Lakewood,CO,13135 W Florida Pl Lakewood CO 80228,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/13135-W-Florida-Pl-Lakewood-CO-80228/13779156_zpid/,15.97147143392854,Worst,278.67723045125734,100.22299306243806,5169.0,725.75,967.6666666666666,414.7142857142857,2.780571822252842,13711.0
577,13822063,"$700,000",700000.0,713548.0,3358.0,478779.0,5.0,3.0,3225.0,8287.0,0.19024334251606978,39.596497,-105.07849,80123,Littleton,CO,7312 W Euclid Pl Littleton CO 80123,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/7312-W-Euclid-Pl-Littleton-CO-80123/13822063_zpid/,23.143026354056452,Worst,217.05426356589146,84.46965126101122,5062.0,645.0,1075.0,403.125,2.569612403100775,13548.0
578,13795478,"$914,000",914000.0,922436.0,3808.0,709172.0,4.0,3.0,4663.0,9252.0,0.21239669421487603,39.66668,-105.16406,80228,Lakewood,CO,2781 S Holman Ct Lakewood CO 80228,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/2781-S-Holman-Ct-Lakewood-CO-80228/13795478_zpid/,17.351962778374755,Worst,196.01115161912932,98.78945092952875,4589.0,1165.75,1554.3333333333333,666.1428571428571,1.9841303881621273,8436.0
579,13817471,"$719,900",719900.0,731511.0,3058.0,473877.0,4.0,3.0,2363.0,10454.4,0.24,39.59888,-105.143295,80127,Littleton,CO,6451 S Youngfield Ct Littleton CO 80127,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/6451-S-Youngfield-Ct-Littleton-CO-80127/13817471_zpid/,22.153182090124705,Worst,304.6550994498519,68.86095806550352,8091.4,590.75,787.6666666666666,337.57142857142856,4.42420651713923,11611.0
580,123602237,"$825,000",825000.0,839999.0,3456.0,687476.0,3.0,3.0,3295.0,3844.0,0.08824609733700643,39.671177,-105.17701,80228,Lakewood,CO,2474 S Orchard St Lakewood CO 80228,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/2474-S-Orchard-St-Lakewood-CO-80228/123602237_zpid/,16.95209905039926,Worst,250.3793626707132,214.62018730489075,549.0,1098.3333333333333,1098.3333333333333,549.1666666666666,1.1666160849772382,14999.0
581,68053473,"$2,500,000",2500000.0,2496511.0,8589.0,1386688.0,4.0,5.0,5510.0,14262.0,0.3274104683195592,39.603413,-105.18686,80465,Morrison,CO,6194 Falcon Ridge Way Morrison CO 80465,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/6194-Falcon-Ridge-Way-Morrison-CO-80465/68053473_zpid/,21.56886913100388,Worst,453.7205081669691,175.29098303183284,8752.0,1377.5,1102.0,612.2222222222222,2.588384754990926,-3489.0
582,13816386,"$490,000",490000.0,498909.0,1862.0,313616.0,2.0,1.0,902.0,3905.0,0.08964646464646464,39.61431,-105.146065,80127,Littleton,CO,5636 S Zinnia St Littleton CO 80127,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/5636-S-Zinnia-St-Littleton-CO-80127/13816386_zpid/,21.077499471949174,Worst,543.2372505543237,125.48015364916773,3003.0,451.0,902.0,300.6666666666667,4.329268292682927,8909.0
583,13791875,"$1,350,000",1350000.0,1350007.0,4567.0,850820.0,3.0,3.0,4211.0,7536.0,0.17300275482093663,39.66973,-105.118164,80227,Lakewood,CO,2599 S Newcombe St Lakewood CO 80227,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/2599-S-Newcombe-St-Lakewood-CO-80227/13791875_zpid/,17.683384494422633,Worst,320.5889337449537,179.14012738853503,3325.0,1403.6666666666667,1403.6666666666667,701.8333333333334,1.7895986701496083,7.0
584,13834512,"$735,000",735000.0,748363.0,3462.0,567453.0,5.0,3.0,2584.0,9334.0,0.21427915518824608,39.569252,-105.099236,80128,Littleton,CO,8096 S Flower St Littleton CO 80128,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/8096-S-Flower-St-Littleton-CO-80128/13834512_zpid/,24.644704400290404,Worst,284.44272445820434,78.74437540175701,6750.0,516.8,861.3333333333334,323.0,3.612229102167183,13363.0
585,13821439,"$600,000",600000.0,612951.0,2998.0,455852.0,4.0,3.0,2508.0,9468.0,0.21735537190082643,39.59999,-105.08803,80123,Littleton,CO,8147 W Peakview Dr Littleton CO 80123,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/8147-W-Peakview-Dr-Littleton-CO-80123/13821439_zpid/,22.759865684538884,Worst,239.23444976076556,63.371356147021544,6960.0,627.0,836.0,358.2857142857143,3.77511961722488,12951.0
586,13795076,"$710,000",710000.0,720463.0,2900.0,528232.0,3.0,3.0,2977.0,7691.0,0.17656106519742884,39.666878,-105.1489,80228,Lakewood,CO,2924 S Deframe Way Lakewood CO 80228,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/2924-S-Deframe-Way-Lakewood-CO-80228/13795076_zpid/,17.47904123114225,Worst,238.49512932482364,92.31569366792354,4714.0,992.3333333333334,992.3333333333334,496.1666666666667,2.5834732952636883,10463.0
587,13779044,"$675,000",675000.0,686440.0,2999.0,455289.0,4.0,3.0,2903.0,11628.0,0.26694214876033057,39.692455,-105.13964,80228,Lakewood,CO,1335 S Ward Way Lakewood CO 80228,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/1335-S-Ward-Way-Lakewood-CO-80228/13779044_zpid/,15.864881062876634,Worst,232.5180847399242,58.04953560371517,8725.0,725.75,967.6666666666666,414.7142857142857,4.005511539786428,11440.0
588,13836102,"$660,000",660000.0,671186.0,3136.0,424544.0,4.0,4.0,2182.0,6969.6,0.16,39.566437,-105.07637,80128,Littleton,CO,8298 S Reed Way Littleton CO 80128,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/8298-S-Reed-Way-Littleton-CO-80128/13836102_zpid/,25.158506251082496,Worst,302.47479376718604,94.69696969696969,4787.6,545.5,545.5,272.75,3.194133822181485,11186.0
589,13807662,"$615,000",615000.0,,,590544.0,4.0,2.0,1898.0,34412.4,0.79,39.646687,-105.113525,80235,Lakewood,CO,10302 W Lehigh Ave Lakewood CO 80235,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/10302-W-Lehigh-Ave-Lakewood-CO-80235/13807662_zpid/,19.280717708336017,Worst,324.0252897787144,17.87146493705757,32514.4,474.5,949.0,316.3333333333333,18.130874604847207,
590,13433639,"$900,000",900000.0,900006.0,3106.0,656500.0,3.0,3.0,3316.0,5477.0,0.12573461891643709,39.618385,-105.07566,80123,Denver,CO,6900 W Grant Ranch Blvd UNIT 17 Denver CO 80123,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/6900-W-Grant-Ranch-Blvd-UNIT-17-Denver-CO-80123/13433639_zpid/,21.760345276860754,Worst,271.41133896260556,164.32353478181486,2161.0,1105.3333333333333,1105.3333333333333,552.6666666666666,1.6516887816646562,6.0
591,13809972,"$585,000",585000.0,596142.0,2794.0,431724.0,4.0,3.0,2476.0,9641.0,0.2213269054178145,39.630226,-105.13607,80465,Morrison,CO,4737 S Urban Way Morrison CO 80465,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/4737-S-Urban-Way-Morrison-CO-80465/13809972_zpid/,20.096949512588584,Worst,236.2681744749596,60.67835286795975,7165.0,619.0,825.3333333333334,353.7142857142857,3.8937802907915993,11142.0
592,13801941,"$700,000",700000.0,710315.0,2691.0,473021.0,2.0,1.0,2479.0,44892.936,1.0306,39.57436,-105.221,80465,Morrison,CO,7835 Firehouse Hill Rd Morrison CO 80465,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/7835-Firehouse-Hill-Rd-Morrison-CO-80465/13801941_zpid/,23.531995689082176,Worst,282.3719241629689,15.592653596993522,42413.936,1239.5,2479.0,826.3333333333334,18.109292456635742,10315.0
593,13794594,"$635,000",635000.0,648631.0,2792.0,420684.0,4.0,2.0,2170.0,5358.0,0.12300275482093664,39.671436,-105.15585,80228,Lakewood,CO,13978 W Baker Pl Lakewood CO 80228,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/13978-W-Baker-Pl-Lakewood-CO-80228/13794594_zpid/,17.100200871252976,Worst,292.62672811059906,118.5143710339679,3188.0,542.5,1085.0,361.6666666666667,2.469124423963134,13631.0
594,13842386,"$525,000",525000.0,534545.0,2800.0,410136.0,3.0,3.0,1918.0,3680.0,0.0844811753902663,39.56301,-105.078026,80128,Littleton,CO,8472 S Upham Way Littleton CO 80128,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/8472-S-Upham-Way-Littleton-CO-80128/13842386_zpid/,25.360088550481795,Worst,273.7226277372263,142.66304347826087,1762.0,639.3333333333334,639.3333333333334,319.6666666666667,1.91866527632951,9545.0
595,111084600,"$1,150,000",1150000.0,1150006.0,5052.0,839703.0,6.0,6.0,5607.0,83286.72,1.912,39.636803,-105.26071,80454,Indian Hills,CO,4754 Picutis Rd Indian Hills CO 80454,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/4754-Picutis-Rd-Indian-Hills-CO-80454/111084600_zpid/,19.37550462698946,Worst,205.1007668985197,13.807723488210366,77679.72,934.5,934.5,467.25,14.854060995184591,6.0
596,13433862,"$900,000",900000.0,900006.0,3187.0,617700.0,3.0,4.0,3788.0,6969.6,0.16,39.616837,-105.07363,80123,Denver,CO,6700 W Dorado Dr UNIT 54 Denver CO 80123,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/6700-W-Dorado-Dr-UNIT-54-Denver-CO-80123/13433862_zpid/,21.89750791425228,Worst,237.59239704329462,129.13223140495867,3181.6000000000004,1262.6666666666667,947.0,541.1428571428571,1.8399155227032735,6.0
597,13834319,"$774,900",774900.0,795074.0,3264.0,406018.0,5.0,3.0,2512.0,12328.0,0.2830119375573921,39.572277,-105.093124,80128,Littleton,CO,7964 S Cody St Littleton CO 80128,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/7964-S-Cody-St-Littleton-CO-80128/13834319_zpid/,24.525035236638864,Worst,308.47929936305735,62.85691109669046,9816.0,502.4,837.3333333333334,314.0,4.907643312101911,20174.0
598,13754663,"$1,200,000",1200000.0,1200005.0,4683.0,799142.0,4.0,3.0,4212.0,13068.0,0.3,39.696335,-105.2712,80401,Golden,CO,1059 Genesee Vista Rd Golden CO 80401,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/1059-Genesee-Vista-Rd-Golden-CO-80401/13754663_zpid/,15.405854098761019,Worst,284.9002849002849,91.82736455463728,8856.0,1053.0,1404.0,601.7142857142857,3.1025641025641026,5.0
599,13269265,"$3,995,000",3995000.0,3917677.0,11243.0,2163740.0,5.0,6.0,8308.0,565408.8,12.98,39.63127,-105.40434,80439,Evergreen,CO,159 Ranch Rd Evergreen CO 80439,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/159-Ranch-Rd-Evergreen-CO-80439/13269265_zpid/,22.05572237026936,Worst,480.8618199325951,7.065684156313095,557100.8,1661.6,1384.6666666666667,755.2727272727273,68.05594607607127,-77323.0
600,334525869,"$674,950",674950.0,686389.0,3499.0,113900.0,3.0,3.0,1853.0,1782.0,0.04090909090909091,39.625755,-105.124725,80127,Littleton,CO,5021 S Queen Ct Littleton CO 80127,FOR_SALE,New construction,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/5021-S-Queen-Ct-Littleton-CO-80127/334525869_zpid/,20.529751184588367,Worst,364.2471667566109,378.75982042648707,-71.0,617.6666666666666,617.6666666666666,308.8333333333333,0.9616837560712358,11439.0
601,13793200,"$825,000",825000.0,835559.0,3249.0,544518.0,4.0,3.0,2929.0,9879.0,0.22679063360881543,39.67853,-105.15064,80228,Lakewood,CO,2164 S Braun Way Lakewood CO 80228,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/2164-S-Braun-Way-Lakewood-CO-80228/13793200_zpid/,16.67162593576446,Worst,281.6660976442472,83.51047676890373,6950.0,732.25,976.3333333333334,418.42857142857144,3.3728234892454765,10559.0
602,13813749,"$699,900",699900.0,710043.0,2931.0,478641.0,4.0,3.0,2681.0,9583.2,0.22000000000000003,39.613297,-105.10956,80123,Littleton,CO,9967 W Dorado Pl Littleton CO 80123,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/9967-W-Dorado-Pl-Littleton-CO-80123/13813749_zpid/,21.56094340134847,Worst,261.059306229019,73.03405960430753,6902.200000000001,670.25,893.6666666666666,383.0,3.5744871316672886,10143.0
603,13754837,"$910,850",910850.0,924700.0,3599.0,616843.0,,0.0,2571.0,4356.0,0.1,39.69246,-105.27176,80401,Golden,CO,1308 Pomegranate Ln Golden CO 80401,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/1308-Pomegranate-Ln-Golden-CO-80401/13754837_zpid/,15.67421359811028,Worst,,,,,,,,13850.0
604,68061388,"$785,000",785000.0,795215.0,2885.0,618119.0,4.0,2.0,4486.0,6347.0,0.1457070707070707,39.602345,-105.11758,80127,Littleton,CO,6327 S Miller Ct Littleton CO 80127,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/6327-S-Miller-Ct-Littleton-CO-80127/68061388_zpid/,22.191334928908766,Worst,174.98885421310746,123.68047896644084,1861.0,1121.5,2243.0,747.6666666666666,1.4148461881408827,10215.0
605,13819051,"$850,000",850000.0,861061.0,4405.0,642487.0,5.0,4.0,4621.0,8450.0,0.19398530762167127,39.60076,-105.12493,80127,Littleton,CO,11365 W Coal Mine Dr Littleton CO 80127,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/11365-W-Coal-Mine-Dr-Littleton-CO-80127/13819051_zpid/,22.211738172525113,Worst,183.94286950876435,100.59171597633136,3829.0,924.2,1155.25,513.4444444444445,1.82860852629301,11061.0
606,13269402,"$650,000",650000.0,669117.0,2805.0,402740.0,2.0,2.0,1429.0,43560.0,1.0,39.57728,-105.398636,80439,Evergreen,CO,777 Aspen Way Evergreen CO 80439,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/777-Aspen-Way-Evergreen-CO-80439/13269402_zpid/,25.310315959982223,Worst,454.8635409377187,14.921946740128558,42131.0,714.5,714.5,357.25,30.482855143456963,19117.0
607,13817082,"$675,000",675000.0,687272.0,3249.0,452701.0,5.0,4.0,3070.0,7405.2,0.16999999999999998,39.608196,-105.13515,80127,Littleton,CO,12168 W Brittany Ave Littleton CO 80127,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/12168-W-Brittany-Ave-Littleton-CO-80127/13817082_zpid/,21.59843640954564,Worst,219.86970684039088,91.15216334467672,4335.2,614.0,767.5,341.1111111111111,2.412117263843648,12272.0
608,13755511,"$2,199,000",2199000.0,2161728.0,8760.0,1463468.0,4.0,4.0,5155.0,435600.0,10.0,39.72213,-105.33942,80439,Evergreen,CO,290 Skyhill Dr Evergreen CO 80439,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/290-Skyhill-Dr-Evergreen-CO-80439/13755511_zpid/,14.895046500761831,Subpar,426.5761396702231,5.048209366391185,430445.0,1288.75,1288.75,644.375,84.50048496605238,-37272.0
609,13792146,"$775,000",775000.0,788135.0,2928.0,459925.0,4.0,3.0,2642.0,7650.0,0.1756198347107438,39.678352,-105.132904,80228,Lakewood,CO,1976 S Vivian St Lakewood CO 80228,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/1976-S-Vivian-St-Lakewood-CO-80228/13792146_zpid/,16.897972760879597,Worst,293.33838001514005,101.30718954248366,5008.0,660.5,880.6666666666666,377.42857142857144,2.89553368660106,13135.0
610,121338790,"$975,000",975000.0,984848.0,4006.0,721634.0,5.0,4.0,3888.0,6600.0,0.15151515151515152,39.80483,-105.22097,80403,Golden,CO,19540 W 59th Dr Golden CO 80403,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/19540-W-59th-Dr-Golden-CO-80403/121338790_zpid/,7.614494451022317,Good,250.7716049382716,147.72727272727272,2712.0,777.6,972.0,432.0,1.6975308641975309,9848.0
611,2066807280,"$20,000,000",20000000.0,,,,9.0,10.0,16829.0,13808520.0,317.0,39.697937,-105.244545,80401,Golden,CO,1154 S Grapevine Rd Golden CO 80401,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/1154-S-Grapevine-Rd-Golden-CO-80401/2066807280_zpid/,15.079274011416516,Worst,1188.4247430031494,1.4483811443949097,13791691.0,1869.888888888889,1682.9,885.7368421052631,820.5193416126924,
612,121928272,"$1,180,000",1180000.0,1180010.0,4406.0,794298.0,4.0,4.0,3204.0,7344.0,0.16859504132231404,39.674694,-105.17548,80228,Lakewood,CO,15406 W Adriatic Ave Lakewood CO 80228,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/15406-W-Adriatic-Ave-Lakewood-CO-80228/121928272_zpid/,16.720408131216534,Worst,368.2896379525593,160.67538126361657,4140.0,801.0,801.0,400.5,2.292134831460674,10.0
613,13819971,"$549,950",549950.0,562177.0,2591.0,355448.0,3.0,2.0,1426.0,6969.6,0.16,39.606922,-105.10176,80123,Littleton,CO,6022 S Garland Way Littleton CO 80123,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/6022-S-Garland-Way-Littleton-CO-80123/13819971_zpid/,22.09493279398842,Worst,385.6591865357644,78.90696740128558,5543.6,475.3333333333333,713.0,285.2,4.887517531556803,12227.0
614,13751530,"$1,450,000",1450000.0,1450002.0,5342.0,851113.0,5.0,4.0,3994.0,12092.0,0.2775941230486685,39.73051,-105.21914,80401,Golden,CO,813 Rabbit Run Dr Golden CO 80401,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/813-Rabbit-Run-Dr-Golden-CO-80401/13751530_zpid/,12.743112154544928,Subpar,363.04456685027543,119.91399272246113,8098.0,798.8,998.5,443.77777777777777,3.0275413119679517,2.0
615,13780859,"$675,000",675000.0,692608.0,3027.0,402312.0,4.0,3.0,2082.0,9124.0,0.20945821854912763,39.687164,-105.12291,80232,Lakewood,CO,11127 W Iowa Dr Lakewood CO 80232,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/11127-W-Iowa-Dr-Lakewood-CO-80232/13780859_zpid/,16.45732577552529,Worst,324.20749279538904,73.98071021481806,7042.0,520.5,694.0,297.42857142857144,4.3823246878001925,17608.0
616,123602471,"$925,000",925000.0,935642.0,4362.0,604329.0,4.0,4.0,4921.0,7405.2,0.16999999999999998,39.856007,-105.22048,80007,Arvada,CO,8805 Flattop St Arvada CO 80007,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/8805-Flattop-St-Arvada-CO-80007/123602471_zpid/,4.084454990839482,Best,187.9699248120301,124.91222384270513,2484.2,1230.25,1230.25,615.125,1.5048160942897784,10642.0
617,334525898,"$660,000",660000.0,672200.0,3322.0,202980.0,2.0,3.0,1940.0,2134.0,0.04898989898989899,39.62495,-105.12732,80127,Littleton,CO,5046 S Robb St Littleton CO 80127,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/5046-S-Robb-St-Littleton-CO-80127/334525898_zpid/,20.552666373383857,Worst,340.2061855670103,309.2783505154639,194.0,970.0,646.6666666666666,388.0,1.1,12200.0
618,89041371,"$1,100,000",1100000.0,1100006.0,4252.0,640188.0,5.0,5.0,4386.0,6000.0,0.13774104683195593,39.694016,-105.088486,80232,Lakewood,CO,1250 S Balsam St Lakewood CO 80232,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/1250-S-Balsam-St-Lakewood-CO-80232/89041371_zpid/,16.647187177470247,Worst,250.79799361605106,183.33333333333334,1614.0,877.2,877.2,438.6,1.3679890560875514,6.0
619,13806000,"$1,090,000",1090000.0,1090009.0,4260.0,581699.0,3.0,2.0,3144.0,31842.0,0.7309917355371901,39.583088,-105.37266,80439,Evergreen,CO,32657 Little Cub Rd Evergreen CO 80439,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/32657-Little-Cub-Rd-Evergreen-CO-80439/13806000_zpid/,24.43037412238019,Worst,346.69211195928756,34.23151812072106,28698.0,1048.0,1572.0,628.8,10.127862595419847,9.0
620,334525873,"$644,950",644950.0,653342.0,3234.0,113900.0,2.0,3.0,1862.0,1860.0,0.04269972451790634,39.625843,-105.124725,80127,Littleton,CO,5013 S Queen Ct Littleton CO 80127,FOR_SALE,New construction,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/5013-S-Queen-Ct-Littleton-CO-80127/334525873_zpid/,20.523833787176947,Worst,346.37486573576797,346.747311827957,-2.0,931.0,620.6666666666666,372.4,0.9989258861439313,8392.0
621,82292290,"$2,200,000",2200000.0,2167647.0,9174.0,488700.0,5.0,4.0,4400.0,4038012.0,92.7,39.810165,-105.37935,80403,Golden,CO,33351 Golden Gate Canyon Rd Golden CO 80403,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/33351-Golden-Gate-Canyon-Rd-Golden-CO-80403/82292290_zpid/,11.379180538298598,Middle,500.0,0.5448225512950432,4033612.0,880.0,1100.0,488.8888888888889,917.73,-32353.0
622,13803548,"$825,000",825000.0,842553.0,3351.0,415938.0,3.0,2.0,1831.0,7840.8,0.18,39.62985,-105.32243,80439,Evergreen,CO,4828 S Blue Spruce Rd Evergreen CO 80439,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/4828-S-Blue-Spruce-Rd-Evergreen-CO-80439/13803548_zpid/,20.52288076511771,Worst,450.5734571272529,105.21885521885521,6009.8,610.3333333333334,915.5,366.2,4.282250136537411,17553.0
623,123600677,"$860,000",860000.0,873243.0,3999.0,633106.0,4.0,4.0,3106.0,4356.0,0.1,39.671013,-105.17781,80228,Lakewood,CO,15544 W Baker Ave Lakewood CO 80228,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/15544-W-Baker-Ave-Lakewood-CO-80228/123600677_zpid/,16.95852276262763,Worst,276.88345138441724,197.42883379247016,1250.0,776.5,776.5,388.25,1.4024468770122345,13243.0
624,13754187,"$1,150,000",1150000.0,,,661705.0,3.0,3.0,3556.0,12632.4,0.29,39.701088,-105.25152,80401,Golden,CO,22353 Anasazi Way Golden CO 80401,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/22353-Anasazi-Way-Golden-CO-80401/13754187_zpid/,14.908095117155769,Subpar,323.3970753655793,91.03574934295938,9076.4,1185.3333333333333,1185.3333333333333,592.6666666666666,3.552418447694038,
625,123602176,"$1,250,000",1250000.0,1250002.0,4125.0,890973.0,6.0,4.0,5002.0,16201.0,0.37192378328741965,39.855892,-105.21023,80007,Arvada,CO,18679 W 87th Dr Arvada CO 80007,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/18679-W-87th-Dr-Arvada-CO-80007/123602176_zpid/,4.081146475973045,Best,249.90003998400638,77.15573112770817,11199.0,833.6666666666666,1250.5,500.2,3.23890443822471,2.0
626,13789298,"$850,000",850000.0,868898.0,3097.0,503277.0,4.0,3.0,2891.0,12039.0,0.27637741046831954,39.671352,-105.08948,80227,Lakewood,CO,2503 S Balsam St Lakewood CO 80227,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/2503-S-Balsam-St-Lakewood-CO-80227/13789298_zpid/,18.074653416019107,Worst,294.0159114493255,70.60387075338484,9148.0,722.75,963.6666666666666,413.0,4.164303009339329,18898.0
627,13821426,"$655,000",655000.0,666909.0,3152.0,430368.0,4.0,3.0,2737.0,7524.0,0.17272727272727273,39.600258,-105.08817,80123,Littleton,CO,8130 W Walker Dr Littleton CO 80123,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/8130-W-Walker-Dr-Littleton-CO-80123/13821426_zpid/,22.73997801093426,Worst,239.3131165509682,87.05475810738969,4787.0,684.25,912.3333333333334,391.0,2.7489952502740227,11909.0
628,96755269,"$1,015,000",1015000.0,1015119.0,4358.0,771295.0,3.0,3.0,4011.0,6940.0,0.1593204775022957,39.67396,-105.166046,80228,Lakewood,CO,2315 S Juniper Cir Lakewood CO 80228,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/2315-S-Juniper-Cir-Lakewood-CO-80228/96755269_zpid/,16.838781505064084,Worst,253.05410122164048,146.2536023054755,2929.0,1337.0,1337.0,668.5,1.7302418349538768,119.0
629,123600571,"$925,000",925000.0,933161.0,4013.0,625731.0,4.0,4.0,4921.0,8352.0,0.19173553719008266,39.85584,-105.21985,80007,Arvada,CO,8802 Flattop St Arvada CO 80007,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/8802-Flattop-St-Arvada-CO-80007/123600571_zpid/,4.093181011617429,Best,187.9699248120301,110.75191570881226,3431.0,1230.25,1230.25,615.125,1.6972160130054867,8161.0
